id,round,accuracy,loss
dpa-dp_sub,6,0.0,24.785
dpa-dp_sub,7,0.0,24.347
dpa-dp_sub,8,0.0,23.62
dpa-dp_sub,9,0.0,23.766
dpa-dp_sub,10,0.0,23.905
dpa-dp_sub,11,0.0,23.606
dpa-dp_sub,12,0.0,23.008
dpa-dp_sub,13,0.0,22.252
dpa-dp_sub,14,0.0,22.063
dpa-dp_sub,15,0.0,21.704
dpa-dp_sub,16,0.0,21.289
dpa-dp_sub,17,0.0,21.463
dpa-dp_sub,18,0.0,21.305
dpa-dp_sub,19,0.0,20.904
dpa-dp_sub,20,0.0,20.934
dpa-dp_sub,21,0.0,20.691
dpa-dp_sub,22,0.0,21.257
dpa-dp_sub,23,0.0,21.295
dpa-dp_sub,24,0.0,21.229
dpa-dp_sub,25,0.0,21.914
dpa-dp_sub,26,0.0,22.124
dpa-dp_sub,27,0.0,22.724
dpa-dp_sub,28,0.0,22.602
dpa-dp_sub,29,0.0,21.527
dpa-dp_sub,30,0.0,22.808
dpa-dp_sub,31,0.0,22.651
dpa-dp_sub,32,0.0,23.288
dpa-dp_sub,33,0.0,22.792
dpa-dp_sub,34,0.0,22.281
dpa-dp_sub,35,0.0,22.728
dpa-dp_sub,36,0.0,22.916
dpa-dp_sub,37,0.0,23.229
dpa-dp_sub,38,0.0,23.062
dpa-dp_sub,39,0.0,22.961
dpa-dp_sub,40,0.0,23.761
dpa-dp_sub,41,0.0,24.012
dpa-dp_sub,42,0.0,23.634
dpa-dp_sub,43,0.0,23.607
dpa-dp_sub,44,0.0,23.545
dpa-dp_sub,45,0.0,24.185
dpa-dp_sub,46,0.0,6.5484
dpa-dp_sub,47,0.0,3.1305
dpa-dp_sub,48,0.0,2.9484
dpa-dp_sub,49,0.0097561,2.6768
dpa-dp_sub,50,0.014634,2.9038
